time,Direction,Lead_hours,Source_time,Speed
2023-10-08 00:00:00+00:00,E,1,1696712400,5.81152
2023-10-08 03:00:00+00:00,E,1,1696723200,7.15264
2023-10-08 06:00:00+00:00,SE,1,1696734000,8.04672
2023-10-08 09:00:00+00:00,SE,1,1696744800,9.83488
2023-10-08 12:00:00+00:00,SE,1,1696755600,12.070079999999999
2023-10-08 15:00:00+00:00,SE,1,1696766400,12.070079999999999
2023-10-08 18:00:00+00:00,SE,1,1696777200,8.9408
2023-10-08 21:00:00+00:00,ESE,1,1696788000,9.83488
2023-10-09 00:00:00+00:00,ESE,1,1696798800,8.04672
2023-10-09 03:00:00+00:00,E,1,1696809600,4.02336
2023-10-09 06:00:00+00:00,E,1,1696820400,3.12928
2023-10-09 09:00:00+00:00,SE,1,1696831200,1.78816
2023-10-09 12:00:00+00:00,SW,1,1696842000,3.12928
2023-10-09 15:00:00+00:00,WNW,1,1696852800,4.02336
2023-10-09 21:00:00+00:00,SSW,1,1696874400,4.91744
2023-10-10 00:00:00+00:00,S,1,1696885200,8.9408
2023-10-10 03:00:00+00:00,SSW,1,1696896000,8.9408
2023-10-10 06:00:00+00:00,SW,1,1696906800,9.83488
2023-10-10 09:00:00+00:00,SW,1,1696917600,11.176
2023-10-10 12:00:00+00:00,SW,1,1696928400,12.96416
2023-10-10 15:00:00+00:00,WSW,1,1696939200,12.070079999999999
2023-10-10 18:00:00+00:00,W,1,1696950000,16.09344
2023-10-10 21:00:00+00:00,W,1,1696960800,16.98752
2023-10-11 00:00:00+00:00,W,1,1696971600,17.8816
2023-10-11 03:00:00+00:00,W,1,1696982400,15.19936
2023-10-11 06:00:00+00:00,W,1,1696993200,16.98752
2023-10-11 09:00:00+00:00,W,1,1697004000,17.8816
2023-10-11 12:00:00+00:00,W,1,1697014800,21.90496
2023-10-11 15:00:00+00:00,WNW,1,1697025600,19.22272
2023-10-11 18:00:00+00:00,NW,1,1697036400,16.09344
2023-10-11 21:00:00+00:00,NW,1,1697047200,15.19936
2023-10-12 00:00:00+00:00,NW,1,1697058000,12.070079999999999
2023-10-12 03:00:00+00:00,NW,1,1697068800,8.9408
2023-10-12 06:00:00+00:00,WNW,1,1697079600,4.91744
2023-10-12 09:00:00+00:00,S,1,1697090400,7.15264
2023-10-12 12:00:00+00:00,SSW,1,1697101200,11.176
2023-10-12 15:00:00+00:00,SW,1,1697112000,11.176
2023-10-12 18:00:00+00:00,SSW,1,1697122800,8.9408
2023-10-12 21:00:00+00:00,SSW,1,1697133600,12.070079999999999
2023-10-13 00:00:00+00:00,W,1,1697144400,12.070079999999999
2023-10-13 03:00:00+00:00,SW,1,1697155200,11.176
2023-10-13 06:00:00+00:00,SW,1,1697166000,12.96416
2023-10-13 09:00:00+00:00,SW,1,1697176800,15.19936
2023-10-13 12:00:00+00:00,W,1,1697187600,11.176
2023-10-13 15:00:00+00:00,WNW,1,1697198400,16.09344
2023-10-13 18:00:00+00:00,WNW,1,1697209200,16.09344
2023-10-13 21:00:00+00:00,NW,1,1697220000,17.8816
2023-10-14 00:00:00+00:00,NW,1,1697230800,17.8816
2023-10-14 03:00:00+00:00,NW,1,1697241600,20.1168
2023-10-14 06:00:00+00:00,NW,1,1697252400,17.8816
2023-10-14 09:00:00+00:00,NW,1,1697263200,17.8816
2023-10-14 12:00:00+00:00,NNW,1,1697274000,16.98752
2023-10-14 15:00:00+00:00,NW,1,1697284800,16.98752
2023-10-14 18:00:00+00:00,NW,1,1697295600,16.98752
2023-10-14 21:00:00+00:00,NW,1,1697306400,15.19936
2023-10-15 00:00:00+00:00,NW,1,1697317200,12.070079999999999
2023-10-15 03:00:00+00:00,NW,1,1697328000,12.070079999999999
2023-10-15 06:00:00+00:00,NNW,1,1697338800,12.070079999999999
2023-10-15 09:00:00+00:00,NNW,1,1697349600,8.04672
2023-10-15 12:00:00+00:00,NW,1,1697360400,7.15264
2023-10-15 15:00:00+00:00,NW,1,1697371200,8.04672
2023-10-15 18:00:00+00:00,WNW,1,1697382000,4.02336
2023-10-15 21:00:00+00:00,S,1,1697392800,4.02336
2023-10-16 00:00:00+00:00,W,1,1697403600,8.04672
2023-10-16 03:00:00+00:00,W,1,1697414400,9.83488
2023-10-16 06:00:00+00:00,WSW,1,1697425200,11.176
2023-10-16 09:00:00+00:00,WSW,1,1697436000,9.83488
2023-10-16 12:00:00+00:00,WSW,1,1697446800,11.176
2023-10-16 15:00:00+00:00,WSW,1,1697457600,11.176
2023-10-16 18:00:00+00:00,WSW,1,1697468400,9.83488
2023-10-16 21:00:00+00:00,WSW,1,1697479200,12.070079999999999
2023-10-17 00:00:00+00:00,WSW,1,1697490000,11.176
2023-10-17 03:00:00+00:00,W,1,1697500800,11.176
2023-10-17 06:00:00+00:00,W,1,1697511600,8.04672
2023-10-17 09:00:00+00:00,W,1,1697522400,8.9408
2023-10-17 12:00:00+00:00,W,1,1697533200,4.91744
2023-10-17 15:00:00+00:00,W,1,1697544000,3.12928
2023-10-17 18:00:00+00:00,E,1,1697554800,1.78816
2023-10-17 21:00:00+00:00,SE,1,1697565600,4.02336
2023-10-18 00:00:00+00:00,SE,1,1697576400,5.81152
2023-10-18 03:00:00+00:00,SSE,1,1697587200,8.9408
2023-10-18 06:00:00+00:00,SE,1,1697598000,9.83488
2023-10-18 09:00:00+00:00,SE,1,1697608800,11.176
2023-10-18 12:00:00+00:00,ESE,1,1697619600,12.070079999999999
2023-10-18 15:00:00+00:00,SE,1,1697630400,12.070079999999999
2023-10-18 18:00:00+00:00,ESE,1,1697641200,13.85824
2023-10-18 21:00:00+00:00,ESE,1,1697652000,12.96416
2023-10-19 00:00:00+00:00,ESE,1,1697662800,16.09344
2023-10-19 03:00:00+00:00,ESE,1,1697673600,16.98752
2023-10-19 06:00:00+00:00,ESE,1,1697684400,17.8816
2023-10-19 09:00:00+00:00,ESE,1,1697695200,20.1168
2023-10-19 12:00:00+00:00,ESE,1,1697706000,20.1168
2023-10-19 15:00:00+00:00,ESE,1,1697716800,20.1168
2023-10-19 18:00:00+00:00,ESE,1,1697727600,21.01088
2023-10-19 21:00:00+00:00,ESE,1,1697738400,20.1168
2023-10-20 00:00:00+00:00,ESE,1,1697749200,20.1168
2023-10-20 03:00:00+00:00,ESE,1,1697760000,19.22272
2023-10-20 06:00:00+00:00,ESE,1,1697770800,19.22272
2023-10-20 09:00:00+00:00,ESE,1,1697781600,19.22272
2023-10-20 12:00:00+00:00,ESE,1,1697792400,17.8816
2023-10-20 15:00:00+00:00,E,1,1697803200,16.09344
2023-10-20 18:00:00+00:00,E,1,1697814000,16.09344
2023-10-20 21:00:00+00:00,E,1,1697824800,16.09344
2023-10-21 00:00:00+00:00,E,1,1697835600,16.09344
2023-10-21 03:00:00+00:00,E,1,1697846400,17.8816
2023-10-21 06:00:00+00:00,ENE,1,1697857200,15.19936
2023-10-21 09:00:00+00:00,E,1,1697868000,13.85824
2023-10-21 12:00:00+00:00,E,1,1697878800,16.09344
2023-10-21 15:00:00+00:00,ENE,1,1697889600,17.8816
2023-10-21 18:00:00+00:00,E,1,1697900400,19.22272
2023-10-21 21:00:00+00:00,ESE,1,1697911200,17.8816
2023-10-22 00:00:00+00:00,SE,1,1697922000,12.96416
2023-10-22 03:00:00+00:00,SSE,1,1697932800,12.96416
2023-10-22 06:00:00+00:00,S,1,1697943600,9.83488
2023-10-22 09:00:00+00:00,S,1,1697954400,5.81152
2023-10-22 12:00:00+00:00,SW,1,1697965200,8.04672
2023-10-22 15:00:00+00:00,WSW,1,1697976000,8.04672
2023-10-22 18:00:00+00:00,WSW,1,1697986800,7.15264
2023-10-22 21:00:00+00:00,WSW,1,1697997600,8.04672
2023-10-23 00:00:00+00:00,WSW,1,1698008400,5.81152
2023-10-23 03:00:00+00:00,WSW,1,1698019200,5.81152
2023-10-23 06:00:00+00:00,W,1,1698030000,5.81152
2023-10-23 09:00:00+00:00,SSW,1,1698040800,4.91744
2023-10-23 12:00:00+00:00,S,1,1698051600,4.91744
2023-10-23 15:00:00+00:00,SSE,1,1698062400,5.81152
2023-10-23 18:00:00+00:00,SSE,1,1698073200,7.15264
2023-10-23 21:00:00+00:00,SE,1,1698084000,7.15264
2023-10-24 00:00:00+00:00,SE,1,1698094800,8.04672
2023-10-24 03:00:00+00:00,SE,1,1698105600,8.04672
2023-10-24 06:00:00+00:00,SE,1,1698116400,8.9408
2023-10-24 09:00:00+00:00,SE,1,1698127200,8.04672
2023-10-24 12:00:00+00:00,E,1,1698138000,7.15264
2023-10-24 15:00:00+00:00,SE,1,1698148800,5.81152
2023-10-24 18:00:00+00:00,ESE,1,1698159600,8.9408
2023-10-24 21:00:00+00:00,ESE,1,1698170400,9.83488
2023-10-25 00:00:00+00:00,ESE,1,1698181200,8.04672
2023-10-25 03:00:00+00:00,ESE,1,1698192000,11.176
2023-10-25 06:00:00+00:00,ESE,1,1698202800,11.176
2023-10-25 09:00:00+00:00,ESE,1,1698213600,11.176
2023-10-25 12:00:00+00:00,ESE,1,1698224400,9.83488
2023-10-25 15:00:00+00:00,ESE,1,1698235200,11.176
2023-10-25 18:00:00+00:00,ESE,1,1698246000,9.83488
2023-10-25 21:00:00+00:00,E,1,1698256800,9.83488
2023-10-26 00:00:00+00:00,E,1,1698267600,12.070079999999999
2023-10-26 03:00:00+00:00,E,1,1698278400,13.85824
2023-10-26 06:00:00+00:00,E,1,1698289200,13.85824
2023-10-26 09:00:00+00:00,ESE,1,1698300000,15.19936
2023-10-26 12:00:00+00:00,ESE,1,1698310800,16.09344
2023-10-26 15:00:00+00:00,ESE,1,1698321600,15.19936
2023-10-26 18:00:00+00:00,ESE,1,1698332400,12.96416
2023-10-26 21:00:00+00:00,ESE,1,1698343200,13.85824
2023-10-27 00:00:00+00:00,ESE,1,1698354000,13.85824
2023-10-27 03:00:00+00:00,ESE,1,1698364800,13.85824
2023-10-27 06:00:00+00:00,ESE,1,1698375600,11.176
2023-10-27 09:00:00+00:00,ESE,1,1698386400,11.176
2023-10-27 12:00:00+00:00,ESE,1,1698397200,8.9408
2023-10-27 15:00:00+00:00,ESE,1,1698408000,9.83488
2023-10-27 18:00:00+00:00,E,1,1698418800,9.83488
2023-10-27 21:00:00+00:00,ESE,1,1698429600,9.83488
2023-10-28 00:00:00+00:00,E,1,1698440400,9.83488
2023-10-28 03:00:00+00:00,E,1,1698451200,8.9408
2023-10-28 06:00:00+00:00,E,1,1698462000,9.83488
2023-10-28 09:00:00+00:00,ESE,1,1698472800,11.176
2023-10-28 12:00:00+00:00,ESE,1,1698483600,12.96416
2023-10-28 15:00:00+00:00,ESE,1,1698494400,12.070079999999999
2023-10-28 18:00:00+00:00,E,1,1698505200,12.96416
2023-10-28 21:00:00+00:00,E,1,1698516000,13.85824
2023-10-29 00:00:00+00:00,E,1,1698526800,16.09344
2023-10-29 03:00:00+00:00,E,1,1698541200,15.19936
2023-10-29 06:00:00+00:00,E,1,1698552000,15.19936
2023-10-29 09:00:00+00:00,ENE,1,1698562800,15.19936
2023-10-29 12:00:00+00:00,ENE,1,1698573600,12.96416
2023-10-29 15:00:00+00:00,ENE,1,1698584400,12.96416
2023-10-29 18:00:00+00:00,ENE,1,1698595200,13.85824
2023-10-29 21:00:00+00:00,ENE,1,1698606000,13.85824
2023-10-30 00:00:00+00:00,NE,1,1698616800,13.85824
2023-10-30 03:00:00+00:00,NE,1,1698627600,15.19936
2023-10-30 06:00:00+00:00,NE,1,1698638400,12.96416
2023-10-30 09:00:00+00:00,NE,1,1698649200,12.070079999999999
2023-10-30 12:00:00+00:00,ENE,1,1698660000,12.96416
2023-10-30 15:00:00+00:00,NE,1,1698670800,13.85824
2023-10-30 18:00:00+00:00,NE,1,1698681600,13.85824
2023-10-30 21:00:00+00:00,NE,1,1698692400,11.176
2023-10-31 00:00:00+00:00,ENE,1,1698703200,12.070079999999999
2023-10-31 03:00:00+00:00,ENE,1,1698714000,8.04672
2023-10-31 06:00:00+00:00,NE,1,1698724800,9.83488
2023-10-31 09:00:00+00:00,NE,1,1698735600,9.83488
2023-10-31 12:00:00+00:00,E,1,1698746400,4.02336
2023-10-31 15:00:00+00:00,NE,1,1698757200,9.83488
2023-10-31 18:00:00+00:00,ESE,1,1698768000,5.81152
2023-10-31 21:00:00+00:00,E,1,1698778800,8.04672
2023-11-01 00:00:00+00:00,ENE,1,1698789600,5.81152
2023-11-01 03:00:00+00:00,NE,1,1698800400,8.9408
2023-11-01 06:00:00+00:00,NE,1,1698811200,5.81152
2023-11-01 09:00:00+00:00,NE,1,1698822000,8.9408
2023-11-01 12:00:00+00:00,ENE,1,1698832800,8.9408
2023-11-01 15:00:00+00:00,E,1,1698843600,11.176
2023-11-01 18:00:00+00:00,ENE,1,1698854400,12.070079999999999
2023-11-01 21:00:00+00:00,E,1,1698865200,12.96416
2023-11-02 00:00:00+00:00,ESE,1,1698876000,8.9408
2023-11-02 03:00:00+00:00,SSE,1,1698886800,4.91744
2023-11-02 06:00:00+00:00,S,1,1698897600,7.15264
2023-11-02 09:00:00+00:00,SSE,1,1698908400,8.04672
2023-11-02 12:00:00+00:00,ESE,1,1698919200,8.9408
2023-11-02 15:00:00+00:00,E,1,1698930000,8.9408
2023-11-02 18:00:00+00:00,E,1,1698940800,12.070079999999999
2023-11-02 21:00:00+00:00,ENE,1,1698951600,12.96416
2023-11-03 00:00:00+00:00,ENE,1,1698962400,12.070079999999999
2023-11-03 03:00:00+00:00,ENE,1,1698973200,11.176
2023-11-03 06:00:00+00:00,NE,1,1698984000,12.070079999999999
2023-11-03 09:00:00+00:00,NE,1,1698994800,11.176
2023-11-03 12:00:00+00:00,E,1,1699005600,8.9408
2023-11-03 15:00:00+00:00,E,1,1699016400,5.81152
2023-11-03 18:00:00+00:00,ENE,1,1699027200,4.91744
2023-11-03 21:00:00+00:00,NE,1,1699038000,4.02336
2023-11-04 00:00:00+00:00,NNE,1,1699048800,4.91744
2023-11-04 03:00:00+00:00,NNE,1,1699059600,1.78816
2023-11-04 06:00:00+00:00,SE,1,1699070400,0.89408
2023-11-04 09:00:00+00:00,WSW,1,1699081200,1.78816
2023-11-04 12:00:00+00:00,SSW,1,1699092000,4.02336
2023-11-04 15:00:00+00:00,SW,1,1699102800,4.91744
2023-11-04 18:00:00+00:00,S,1,1699113600,4.02336
2023-11-04 21:00:00+00:00,S,1,1699124400,4.02336
2023-11-05 00:00:00+00:00,SSW,1,1699135200,1.78816
2023-11-05 03:00:00+00:00,SE,1,1699146000,3.12928
2023-11-05 06:00:00+00:00,SE,1,1699156800,1.78816
2023-11-05 09:00:00+00:00,ESE,1,1699167600,4.02336
2023-11-05 12:00:00+00:00,ESE,1,1699178400,1.78816
2023-11-05 15:00:00+00:00,SE,1,1699189200,3.12928
2023-11-05 18:00:00+00:00,SSE,1,1699200000,4.02336
2023-11-05 21:00:00+00:00,SSE,1,1699210800,3.12928
2023-11-06 00:00:00+00:00,ESE,1,1699221600,3.12928
2023-11-06 03:00:00+00:00,SSE,1,1699232400,4.91744
2023-11-06 06:00:00+00:00,SSE,1,1699243200,3.12928
2023-11-06 09:00:00+00:00,SSE,1,1699254000,1.78816
2023-11-06 12:00:00+00:00,SSE,1,1699264800,3.12928
2023-11-06 15:00:00+00:00,E,1,1699275600,3.12928
2023-11-06 18:00:00+00:00,SE,1,1699286400,4.02336
2023-11-06 21:00:00+00:00,NE,1,1699297200,3.12928
2023-11-07 00:00:00+00:00,ENE,1,1699308000,5.81152
2023-11-07 03:00:00+00:00,NNE,1,1699318800,1.78816
2023-11-07 06:00:00+00:00,ESE,1,1699329600,4.02336
2023-11-07 09:00:00+00:00,NE,1,1699340400,3.12928
2023-11-07 12:00:00+00:00,SSE,1,1699351200,1.78816
2023-11-07 15:00:00+00:00,SW,1,1699362000,1.78816
2023-11-07 18:00:00+00:00,S,1,1699372800,1.78816
2023-11-07 21:00:00+00:00,W,1,1699383600,4.02336
2023-11-08 00:00:00+00:00,WSW,1,1699394400,1.78816
2023-11-08 03:00:00+00:00,SSE,1,1699405200,3.12928
2023-11-08 06:00:00+00:00,SE,1,1699416000,5.81152
2023-11-08 09:00:00+00:00,SE,1,1699426800,12.070079999999999
2023-11-08 12:00:00+00:00,SSE,1,1699437600,12.070079999999999
2023-11-08 15:00:00+00:00,SW,1,1699448400,7.15264
2023-11-08 18:00:00+00:00,WSW,1,1699459200,8.9408
2023-11-08 21:00:00+00:00,SSW,1,1699470000,8.04672
2023-11-09 00:00:00+00:00,S,1,1699480800,7.15264
2023-11-09 03:00:00+00:00,S,1,1699491600,8.04672
2023-11-09 06:00:00+00:00,S,1,1699502400,7.15264
2023-11-09 09:00:00+00:00,S,1,1699513200,4.02336
2023-11-09 12:00:00+00:00,S,1,1699524000,4.02336
2023-11-09 15:00:00+00:00,E,1,1699534800,1.78816
2023-11-09 18:00:00+00:00,ESE,1,1699545600,3.12928
2023-11-09 21:00:00+00:00,ENE,1,1699556400,1.78816
2023-11-10 00:00:00+00:00,NE,1,1699567200,1.78816
2023-11-10 03:00:00+00:00,NNE,1,1699578000,4.91744
2023-11-10 06:00:00+00:00,ENE,1,1699588800,1.78816
2023-11-10 09:00:00+00:00,NNE,1,1699599600,5.81152
2023-11-10 12:00:00+00:00,NNE,1,1699610400,11.176
2023-11-10 15:00:00+00:00,NE,1,1699621200,11.176
2023-11-10 18:00:00+00:00,NE,1,1699632000,8.04672
2023-11-10 21:00:00+00:00,NNE,1,1699642800,4.91744
2023-11-11 00:00:00+00:00,N,1,1699653600,9.83488
2023-11-11 03:00:00+00:00,N,1,1699664400,8.9408
2023-11-11 06:00:00+00:00,N,1,1699675200,8.04672
2023-11-11 09:00:00+00:00,N,1,1699686000,8.04672
2023-11-11 12:00:00+00:00,N,1,1699696800,8.9408
2023-11-11 15:00:00+00:00,N,1,1699707600,7.15264
2023-11-11 18:00:00+00:00,NW,1,1699718400,3.12928
2023-11-11 21:00:00+00:00,NNE,1,1699729200,4.91744
2023-11-12 00:00:00+00:00,ENE,1,1699740000,4.91744
2023-11-12 03:00:00+00:00,NE,1,1699750800,4.91744
2023-11-12 06:00:00+00:00,E,1,1699761600,4.02336
2023-11-12 09:00:00+00:00,E,1,1699772400,4.91744
2023-11-12 12:00:00+00:00,SE,1,1699783200,5.81152
2023-11-12 15:00:00+00:00,SE,1,1699794000,4.91744
2023-11-12 18:00:00+00:00,SE,1,1699804800,5.81152
2023-11-12 21:00:00+00:00,SSE,1,1699815600,5.81152
2023-11-13 00:00:00+00:00,SE,1,1699826400,8.9408
2023-11-13 03:00:00+00:00,SE,1,1699837200,11.176
2023-11-13 06:00:00+00:00,ESE,1,1699848000,13.85824
2023-11-13 09:00:00+00:00,ESE,1,1699858800,15.19936
2023-11-13 12:00:00+00:00,ESE,1,1699869600,15.19936
2023-11-13 15:00:00+00:00,E,1,1699880400,13.85824
2023-11-13 18:00:00+00:00,E,1,1699891200,15.19936
2023-11-13 21:00:00+00:00,ESE,1,1699902000,9.83488
2023-11-14 00:00:00+00:00,E,1,1699912800,11.176
2023-11-14 03:00:00+00:00,ESE,1,1699923600,8.9408
2023-11-14 06:00:00+00:00,SSE,1,1699934400,4.02336
2023-11-14 09:00:00+00:00,ESE,1,1699945200,4.91744
2023-11-14 12:00:00+00:00,ENE,1,1699956000,8.04672
2023-11-14 15:00:00+00:00,ESE,1,1699966800,4.91744
2023-11-14 18:00:00+00:00,ESE,1,1699977600,5.81152
2023-11-14 21:00:00+00:00,E,1,1699988400,4.91744
2023-11-15 00:00:00+00:00,ENE,1,1699999200,4.02336
2023-11-15 03:00:00+00:00,ENE,1,1700010000,4.02336
2023-11-15 06:00:00+00:00,NE,1,1700020800,4.91744
2023-11-15 09:00:00+00:00,W,1,1700031600,1.78816
2023-11-15 12:00:00+00:00,N,1,1700042400,4.02336
2023-11-15 15:00:00+00:00,NNE,1,1700053200,4.02336
2023-11-15 18:00:00+00:00,NE,1,1700064000,3.12928
2023-11-15 21:00:00+00:00,ENE,1,1700074800,1.78816
2023-11-16 00:00:00+00:00,SE,1,1700085600,3.12928
2023-11-16 03:00:00+00:00,E,1,1700096400,0.89408
2023-11-16 06:00:00+00:00,E,1,1700107200,1.78816
2023-11-16 09:00:00+00:00,E,1,1700118000,3.12928
2023-11-16 12:00:00+00:00,ESE,1,1700128800,3.12928
2023-11-16 15:00:00+00:00,ESE,1,1700139600,4.02336
2023-11-16 18:00:00+00:00,ESE,1,1700150400,5.81152
2023-11-16 21:00:00+00:00,ESE,1,1700161200,4.91744
2023-11-17 00:00:00+00:00,ESE,1,1700172000,4.91744
2023-11-17 03:00:00+00:00,E,1,1700182800,4.02336
2023-11-17 06:00:00+00:00,ENE,1,1700193600,5.81152
2023-11-17 09:00:00+00:00,NE,1,1700204400,5.81152
2023-11-17 12:00:00+00:00,ESE,1,1700215200,1.78816
2023-11-17 15:00:00+00:00,ENE,1,1700226000,1.78816
2023-11-17 18:00:00+00:00,SE,1,1700236800,4.02336
2023-11-17 21:00:00+00:00,ESE,1,1700247600,5.81152
2023-11-18 00:00:00+00:00,SE,1,1700258400,8.04672
2023-11-18 03:00:00+00:00,SE,1,1700269200,11.176
2023-11-18 06:00:00+00:00,SE,1,1700280000,12.070079999999999
2023-11-18 09:00:00+00:00,SE,1,1700290800,12.070079999999999
2023-11-18 12:00:00+00:00,SE,1,1700301600,13.85824
2023-11-18 15:00:00+00:00,SE,1,1700312400,13.85824
2023-11-18 18:00:00+00:00,ESE,1,1700323200,12.96416
2023-11-18 21:00:00+00:00,ESE,1,1700334000,8.04672
2023-11-19 00:00:00+00:00,SE,1,1700344800,5.81152
2023-11-19 03:00:00+00:00,SSE,1,1700355600,4.91744
2023-11-19 06:00:00+00:00,SSE,1,1700366400,4.02336
2023-11-19 09:00:00+00:00,SE,1,1700377200,3.12928
